[train: 1, 1700 / 1875] FPS: 30.9 (46.2)  ,  DataTime: 0.369 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.036  ,  Loss/total: 1.88538  ,  Loss/giou: 0.48637  ,  Loss/l1: 0.05204  ,  Loss/location: 0.65242  ,  IoU: 0.56957  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00051  ,  VIB/alpha_dte: -0.00399  ,  Repair/alpha: 0.03250
[train: 1, 1750 / 1875] FPS: 31.0 (46.7)  ,  DataTime: 0.366 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.033  ,  Loss/total: 1.88095  ,  Loss/giou: 0.48485  ,  Loss/l1: 0.05188  ,  Loss/location: 0.65185  ,  IoU: 0.57097  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00052  ,  VIB/alpha_dte: -0.00424  ,  Repair/alpha: 0.03281
[train: 1, 1800 / 1875] FPS: 31.0 (46.3)  ,  DataTime: 0.364 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.031  ,  Loss/total: 1.87658  ,  Loss/giou: 0.48337  ,  Loss/l1: 0.05171  ,  Loss/location: 0.65126  ,  IoU: 0.57232  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00053  ,  VIB/alpha_dte: -0.00449  ,  Repair/alpha: 0.03312
[train: 1, 1850 / 1875] FPS: 30.9 (47.1)  ,  DataTime: 0.367 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.034  ,  Loss/total: 1.87184  ,  Loss/giou: 0.48192  ,  Loss/l1: 0.05154  ,  Loss/location: 0.65026  ,  IoU: 0.57360  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00056  ,  VIB/alpha_dte: -0.00477  ,  Repair/alpha: 0.03342
[train: 1, 1875 / 1875] FPS: 31.0 (46.3)  ,  DataTime: 0.364 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.031  ,  Loss/total: 1.86979  ,  Loss/giou: 0.48113  ,  Loss/l1: 0.05146  ,  Loss/location: 0.65019  ,  IoU: 0.57428  ,  Loss/vib_kl: 0.00003  ,  VIB/alpha_rgb: -0.00057  ,  VIB/alpha_dte: -0.00491  ,  Repair/alpha: 0.03357
[train: 2, 50 / 1875] FPS: 30.3 (46.7)  ,  DataTime: 0.389 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.057  ,  Loss/total: 1.74209  ,  Loss/giou: 0.43374  ,  Loss/l1: 0.04722  ,  Loss/location: 0.63848  ,  IoU: 0.61706  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00176  ,  VIB/alpha_dte: -0.01656  ,  Repair/alpha: 0.04460
[train: 2, 100 / 1875] FPS: 30.7 (12.9)  ,  DataTime: 0.377 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.044  ,  Loss/total: 1.77660  ,  Loss/giou: 0.44188  ,  Loss/l1: 0.04884  ,  Loss/location: 0.64861  ,  IoU: 0.61159  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00179  ,  VIB/alpha_dte: -0.01698  ,  Repair/alpha: 0.04446
[train: 2, 150 / 1875] FPS: 29.4 (46.0)  ,  DataTime: 0.424 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.090  ,  Loss/total: 1.74707  ,  Loss/giou: 0.43580  ,  Loss/l1: 0.04745  ,  Loss/location: 0.63816  ,  IoU: 0.61561  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00175  ,  VIB/alpha_dte: -0.01742  ,  Repair/alpha: 0.04459
[train: 2, 200 / 1875] FPS: 30.6 (42.3)  ,  DataTime: 0.378 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.044  ,  Loss/total: 1.73270  ,  Loss/giou: 0.43263  ,  Loss/l1: 0.04691  ,  Loss/location: 0.63283  ,  IoU: 0.61804  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00175  ,  VIB/alpha_dte: -0.01775  ,  Repair/alpha: 0.04476
[train: 2, 250 / 1875] FPS: 31.0 (46.8)  ,  DataTime: 0.365 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.031  ,  Loss/total: 1.74273  ,  Loss/giou: 0.43472  ,  Loss/l1: 0.04730  ,  Loss/location: 0.63671  ,  IoU: 0.61683  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00175  ,  VIB/alpha_dte: -0.01816  ,  Repair/alpha: 0.04489
[train: 2, 300 / 1875] FPS: 31.4 (47.3)  ,  DataTime: 0.353 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.019  ,  Loss/total: 1.73382  ,  Loss/giou: 0.43292  ,  Loss/l1: 0.04679  ,  Loss/location: 0.63398  ,  IoU: 0.61795  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00172  ,  VIB/alpha_dte: -0.01863  ,  Repair/alpha: 0.04493
[train: 2, 350 / 1875] FPS: 31.8 (46.8)  ,  DataTime: 0.342 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.008  ,  Loss/total: 1.72753  ,  Loss/giou: 0.43164  ,  Loss/l1: 0.04649  ,  Loss/location: 0.63173  ,  IoU: 0.61886  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00168  ,  VIB/alpha_dte: -0.01910  ,  Repair/alpha: 0.04495
[train: 2, 400 / 1875] FPS: 32.1 (47.1)  ,  DataTime: 0.332 (0.015)  ,  ForwardTime: 0.650  ,  TotalTime: 0.997  ,  Loss/total: 1.72860  ,  Loss/giou: 0.43181  ,  Loss/l1: 0.04658  ,  Loss/location: 0.63203  ,  IoU: 0.61890  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00160  ,  VIB/alpha_dte: -0.01957  ,  Repair/alpha: 0.04494
[train: 2, 450 / 1875] FPS: 31.5 (46.6)  ,  DataTime: 0.350 (0.015)  ,  ForwardTime: 0.650  ,  TotalTime: 1.016  ,  Loss/total: 1.73063  ,  Loss/giou: 0.43223  ,  Loss/l1: 0.04667  ,  Loss/location: 0.63277  ,  IoU: 0.61851  ,  Loss/vib_kl: 0.00006  ,  VIB/alpha_rgb: -0.00152  ,  VIB/alpha_dte: -0.02011  ,  Repair/alpha: 0.04495
[train: 2, 500 / 1875] FPS: 31.3 (46.9)  ,  DataTime: 0.356 (0.015)  ,  ForwardTime: 0.650  ,  TotalTime: 1.022  ,  Loss/total: 1.73387  ,  Loss/giou: 0.43316  ,  Loss/l1: 0.04687  ,  Loss/location: 0.63315  ,  IoU: 0.61785  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00146  ,  VIB/alpha_dte: -0.02074  ,  Repair/alpha: 0.04499
[train: 2, 550 / 1875] FPS: 31.2 (46.6)  ,  DataTime: 0.362 (0.015)  ,  ForwardTime: 0.650  ,  TotalTime: 1.027  ,  Loss/total: 1.72839  ,  Loss/giou: 0.43220  ,  Loss/l1: 0.04663  ,  Loss/location: 0.63074  ,  IoU: 0.61848  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00145  ,  VIB/alpha_dte: -0.02136  ,  Repair/alpha: 0.04508
[train: 2, 600 / 1875] FPS: 31.2 (46.1)  ,  DataTime: 0.360 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.026  ,  Loss/total: 1.73156  ,  Loss/giou: 0.43287  ,  Loss/l1: 0.04676  ,  Loss/location: 0.63196  ,  IoU: 0.61798  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00146  ,  VIB/alpha_dte: -0.02195  ,  Repair/alpha: 0.04515
[train: 2, 650 / 1875] FPS: 31.4 (46.9)  ,  DataTime: 0.353 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.019  ,  Loss/total: 1.72782  ,  Loss/giou: 0.43181  ,  Loss/l1: 0.04659  ,  Loss/location: 0.63120  ,  IoU: 0.61876  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00158  ,  VIB/alpha_dte: -0.02254  ,  Repair/alpha: 0.04527
[train: 2, 700 / 1875] FPS: 31.3 (47.0)  ,  DataTime: 0.356 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.022  ,  Loss/total: 1.72018  ,  Loss/giou: 0.42984  ,  Loss/l1: 0.04628  ,  Loss/location: 0.62900  ,  IoU: 0.62027  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00167  ,  VIB/alpha_dte: -0.02318  ,  Repair/alpha: 0.04538
[train: 2, 750 / 1875] FPS: 31.4 (46.4)  ,  DataTime: 0.355 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.021  ,  Loss/total: 1.72229  ,  Loss/giou: 0.43051  ,  Loss/l1: 0.04640  ,  Loss/location: 0.62920  ,  IoU: 0.61987  ,  Loss/vib_kl: 0.00007  ,  VIB/alpha_rgb: -0.00171  ,  VIB/alpha_dte: -0.02391  ,  Repair/alpha: 0.04544
[train: 2, 800 / 1875] FPS: 31.3 (47.1)  ,  DataTime: 0.357 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.023  ,  Loss/total: 1.72148  ,  Loss/giou: 0.43056  ,  Loss/l1: 0.04646  ,  Loss/location: 0.62800  ,  IoU: 0.61999  ,  Loss/vib_kl: 0.00008  ,  VIB/alpha_rgb: -0.00171  ,  VIB/alpha_dte: -0.02464  ,  Repair/alpha: 0.04553
[train: 2, 850 / 1875] FPS: 31.3 (45.6)  ,  DataTime: 0.358 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.024  ,  Loss/total: 1.71996  ,  Loss/giou: 0.43035  ,  Loss/l1: 0.04643  ,  Loss/location: 0.62703  ,  IoU: 0.62030  ,  Loss/vib_kl: 0.00008  ,  VIB/alpha_rgb: -0.00170  ,  VIB/alpha_dte: -0.02536  ,  Repair/alpha: 0.04560
[train: 2, 900 / 1875] FPS: 31.4 (46.4)  ,  DataTime: 0.354 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.020  ,  Loss/total: 1.71581  ,  Loss/giou: 0.42932  ,  Loss/l1: 0.04628  ,  Loss/location: 0.62571  ,  IoU: 0.62108  ,  Loss/vib_kl: 0.00008  ,  VIB/alpha_rgb: -0.00170  ,  VIB/alpha_dte: -0.02606  ,  Repair/alpha: 0.04565
[train: 2, 950 / 1875] FPS: 31.1 (45.8)  ,  DataTime: 0.362 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.028  ,  Loss/total: 1.71443  ,  Loss/giou: 0.42895  ,  Loss/l1: 0.04621  ,  Loss/location: 0.62539  ,  IoU: 0.62135  ,  Loss/vib_kl: 0.00008  ,  VIB/alpha_rgb: -0.00177  ,  VIB/alpha_dte: -0.02674  ,  Repair/alpha: 0.04571
[train: 2, 1000 / 1875] FPS: 31.0 (16.1)  ,  DataTime: 0.366 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.032  ,  Loss/total: 1.71375  ,  Loss/giou: 0.42873  ,  Loss/l1: 0.04619  ,  Loss/location: 0.62525  ,  IoU: 0.62156  ,  Loss/vib_kl: 0.00008  ,  VIB/alpha_rgb: -0.00188  ,  VIB/alpha_dte: -0.02744  ,  Repair/alpha: 0.04580
[train: 2, 1050 / 1875] FPS: 31.0 (46.4)  ,  DataTime: 0.368 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.033  ,  Loss/total: 1.71474  ,  Loss/giou: 0.42884  ,  Loss/l1: 0.04622  ,  Loss/location: 0.62589  ,  IoU: 0.62146  ,  Loss/vib_kl: 0.00009  ,  VIB/alpha_rgb: -0.00201  ,  VIB/alpha_dte: -0.02818  ,  Repair/alpha: 0.04590
[train: 2, 1100 / 1875] FPS: 30.9 (46.9)  ,  DataTime: 0.369 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.035  ,  Loss/total: 1.71273  ,  Loss/giou: 0.42840  ,  Loss/l1: 0.04611  ,  Loss/location: 0.62531  ,  IoU: 0.62172  ,  Loss/vib_kl: 0.00009  ,  VIB/alpha_rgb: -0.00214  ,  VIB/alpha_dte: -0.02894  ,  Repair/alpha: 0.04600
[train: 2, 1150 / 1875] FPS: 30.9 (46.0)  ,  DataTime: 0.370 (0.016)  ,  ForwardTime: 0.650  ,  TotalTime: 1.035  ,  Loss/total: 1.71470  ,  Loss/giou: 0.42874  ,  Loss/l1: 0.04621  ,  Loss/location: 0.62609  ,  IoU: 0.62151  ,  Loss/vib_kl: 0.00009  ,  VIB/alpha_rgb: -0.00225  ,  VIB/alpha_dte: -0.02974  ,  Repair/alpha: 0.04610
